time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt_hours,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
14:48:33.465, , ,-1,0,0, ,21305,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:33.721, , ,-1,0,0, ,21305,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:33.977, , ,-1,0,0, ,21704,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:34.231, , ,-1,0,0, ,22105,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:34.484, , ,-1,0,0, ,22105,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:34.739, , ,-1,0,0, ,22504,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:34.993, , ,-1,0,0, ,22504,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:35.245, , ,-1,0,0, ,22904,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:35.504, , ,-1,0,0, ,23305,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:35.756, , ,-1,0,0, ,23305,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:36.010, , ,-1,0,0, ,23704,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:36.262, , ,-1,0,0, ,24104,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:36.521, , ,-1,0,0, ,24104,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:36.773, , ,-1,0,0, ,24504,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:37.035, , ,-1,0,0, ,24904,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:37.287, , ,-1,0,0, ,24904,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:37.535, , ,-1,0,0, ,25306,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:37.796, , ,-1,0,0, ,25511,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:38.047, , ,-1,0,0, ,25905,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:38.313, , ,-1,0,0, ,25905,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:38.569, , ,-1,0,0, ,26305,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:38.828, , ,-1,0,0, ,26522,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:39.087, , ,-1,0,0, ,26904,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:39.345, , ,-1,0,0, ,27120,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:39.608, , ,-1,0,0, ,27505,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.50,93.60,79.50,18.00,0
14:48:39.854, , ,-1,0,0, ,27718,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:40.107, , ,-1,0,0, ,27718,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:40.366, , ,-1,0,0, ,28105,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:40.615, , ,-1,0,0, ,28316,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:40.870, , ,-1,0,0, ,28705,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:41.119, , ,-1,0,0, ,28914,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:41.375, , ,-1,0,0, ,28914,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:41.633, , ,-1,0,0, ,29512,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:41.889, , ,-1,0,0, ,29512,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:42.142, , ,-1,0,0, ,29905,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:42.392, , ,-1,0,0, ,29905,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:42.646, , ,-1,0,0, ,30524,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:42.899, , ,-1,0,0, ,30524,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:43.153, , ,-1,0,0, ,30906,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:43.406, , ,-1,0,0, ,31122,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.50,93.60,79.50,18.00,0
14:48:43.661, , ,-1,0,0, ,31507,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:43.920, , ,-1,0,0, ,31720,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:44.174, , ,-1,0,0, ,31720,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:44.433, , ,-1,0,0, ,32318,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:44.687, , ,-1,0,0, ,32318,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:44.942, , ,-1,0,0, ,32707,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:46.867, , ,-1,0,0, ,32916,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:47.115, , ,-1,0,0, ,34908,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:47.366, , ,-1,0,0, ,35124,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:47.621, , ,-1,0,0, ,35508,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:47.875, , ,-1,0,0, ,35722,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:48.123, , ,-1,0,0, ,35722,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:48.376, , ,-1,0,0, ,36108,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:48.632, , ,-1,0,0, ,36320,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:48.887, , ,-1,0,0, ,36708,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:49.142, , ,-1,0,0, ,36918,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:49.399, , ,-1,0,0, ,36918,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:49.649, , ,-1,0,0, ,37516,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:49.903, , ,-1,0,0, ,37516,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:50.156, , ,-1,0,0, ,37908,0.00,91.40,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:50.411, , ,-1,0,0, ,38115,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:50.669, , ,-1,0,0, ,38508,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:50.922, , ,-1,0,0, ,38508,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:51.177, , ,-1,0,0, ,38907,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:51.435, , ,-1,0,0, ,39126,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:51.685, , ,-1,0,0, ,39507,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,23,0.40,93.60,79.50,18.00,0
14:48:51.939, , ,-1,0,0, ,39724,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:52.193, , ,-1,0,0, ,39724,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:52.445, , ,-1,0,0, ,40322,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:52.700, , ,-1,0,0, ,40322,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:52.959, , ,-1,0,0, ,40709,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:53.214, , ,-1,0,0, ,40920,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:53.471, , ,-1,0,0, ,41309,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:53.725, , ,-1,0,0, ,41518,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:53.987, , ,-1,0,0, ,41518,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:48:54.250, , ,-1,0,0, ,41909,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:54.500, , ,-1,0,0, ,42308,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:54.751, , ,-1,0,0, ,42528,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:55.002, , ,-1,0,0, ,42528,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:55.253, , ,-1,0,0, ,43126,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:55.508, , ,-1,0,0, ,43126,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:55.760, , ,-1,0,0, ,43508,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:56.014, , ,-1,0,0, ,43724,0.00,91.40,0.00,11.80,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:56.267, , ,-1,0,0, ,44109,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:56.520, , ,-1,0,0, ,44109,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:56.770, , ,-1,0,0, ,44509,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:57.024, , ,-1,0,0, ,44909,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:57.277, , ,-1,0,0, ,44909,0.00,91.50,0.00,11.80,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:57.533, , ,-1,0,0, ,45308,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:57.789, , ,-1,0,0, ,45308,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:58.049, , ,-1,0,0, ,45709,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:58.302, , ,-1,0,0, ,46108,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:58.553, , ,-1,0,0, ,46108,0.00,91.50,0.00,11.80,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:58.808, , ,-1,0,0, ,46509,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:59.065, , ,-1,0,0, ,46908,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:59.325, , ,-1,0,0, ,46908,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:48:59.578, , ,-1,0,0, ,47308,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:48:59.832, , ,-1,0,0, ,47709,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:00.088, , ,-1,0,0, ,47709,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:00.343, , ,-1,0,0, ,48108,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:00.595, , ,-1,0,0, ,48108,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:00.846, , ,-1,0,0, ,48508,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:01.099, , ,-1,0,0, ,48909,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:01.354, , ,-1,0,0, ,48909,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:01.607, , ,-1,0,0, ,49308,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:01.860, , ,-1,0,0, ,49709,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:02.115, , ,-1,0,0, ,49709,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:02.368, , ,-1,0,0, ,50108,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:02.620, , ,-1,0,0, ,50509,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:02.873, , ,-1,0,0, ,50509,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:03.125, , ,-1,0,0, ,50909,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:03.380, , ,-1,0,0, ,50909,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:03.633, , ,-1,0,0, ,51309,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:03.891, , ,-1,0,0, ,51708,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:04.157, , ,-1,0,0, ,51708,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:04.409, , ,-1,0,0, ,52109,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:04.660, , ,-1,0,0, ,52510,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.50,93.60,79.50,18.00,0
14:49:04.916, , ,-1,0,0, ,52510,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.50,93.60,79.50,18.00,0
14:49:05.174, , ,-1,0,0, ,52910,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:05.428, , ,-1,0,0, ,53310,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:05.684, , ,-1,0,0, ,53310,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:05.937, , ,-1,0,0, ,53710,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:06.188, , ,-1,0,0, ,53710,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:06.446, , ,-1,0,0, ,54110,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:06.706, , ,-1,0,0, ,54511,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:06.957, , ,-1,0,0, ,54511,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:07.211, , ,-1,0,0, ,54910,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:07.466, , ,-1,0,0, ,55311,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:07.723, , ,-1,0,0, ,55311,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:07.975, , ,-1,0,0, ,55711,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:08.233, , ,-1,0,0, ,56111,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:08.495, , ,-1,0,0, ,56111,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:08.751, , ,-1,0,0, ,56511,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:09.003, , ,-1,0,0, ,56511,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:09.256, , ,-1,0,0, ,56911,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:09.513, , ,-1,0,0, ,57312,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:09.765, , ,-1,0,0, ,57312,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:10.023, , ,-1,0,0, ,57711,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:10.279, , ,-1,0,0, ,58112,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:10.537, , ,-1,0,0, ,58112,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:10.794, , ,-1,0,0, ,58512,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:11.053, , ,-1,0,0, ,58911,0.00,91.40,0.00,11.70,7.60,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:11.311, , ,-1,0,0, ,58911,0.00,91.40,0.00,11.70,7.60,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:11.574, , ,-1,0,0, ,59312,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:11.825, , ,-1,0,0, ,59712,0.00,91.50,0.00,11.70,7.60,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:12.081, , ,-1,0,0, ,59712,0.00,91.50,0.00,11.70,7.60,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:12.335, , ,-1,0,0, ,60112,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:12.589, , ,-1,0,0, ,60112,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:12.845, , ,-1,0,0, ,60512,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:13.102, , ,-1,0,0, ,60912,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:13.352, , ,-1,0,0, ,60912,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,27,0.40,93.60,79.50,18.00,0
14:49:13.605, , ,-1,0,0, ,61313,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:13.862, , ,-1,0,0, ,61713,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:14.116, , ,-1,0,0, ,61713,0.00,91.50,0.00,11.70,7.80,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:14.373, , ,-1,0,0, ,62112,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:14.630, , ,-1,0,0, ,62513,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:14.881, , ,-1,0,0, ,62513,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:15.137, , ,-1,0,0, ,62913,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:15.387, , ,-1,0,0, ,62913,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:15.643, , ,-1,0,0, ,63313,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:15.894, , ,-1,0,0, ,63713,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:16.146, , ,-1,0,0, ,63713,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:16.396, , ,-1,0,0, ,64113,0.00,91.50,0.00,11.70,7.60,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:16.646, , ,-1,0,0, ,64513,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:16.901, , ,-1,0,0, ,64513,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:17.153, , ,-1,0,0, ,64913,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:17.407, , ,-1,0,0, ,64913,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:17.666, , ,-1,0,0, ,65313,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,27,0.40,93.60,79.50,18.00,0
14:49:17.924, , ,-1,0,0, ,65714,0.00,91.50,0.00,11.60,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:18.175, , ,-1,0,0, ,65714,0.00,91.50,0.00,11.60,7.70,0.00,0.00,0.01,0,24,0.40,93.60,79.50,18.00,0
14:49:18.429, , ,-1,0,0, ,66114,0.00,91.50,0.00,11.70,7.60,0.00,0.00,0.01,0,26,0.50,93.60,79.50,18.00,0
14:49:18.679, , ,-1,0,0, ,66513,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:18.939, , ,-1,0,0, ,66513,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:19.193, , ,-1,0,0, ,66914,0.00,91.50,0.00,11.60,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
14:49:19.445, , ,-1,0,0, ,67314,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:19.700, , ,-1,0,0, ,67314,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:19.951, , ,-1,0,0, ,67715,0.00,91.50,0.00,11.70,7.60,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:20.202, , ,-1,0,0, ,67715,0.00,91.50,0.00,11.70,7.60,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:20.459, , ,-1,0,0, ,68114,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,25,0.40,93.60,79.50,18.00,0
14:49:20.717, , ,-1,0,0, ,68514,0.00,91.50,0.00,11.70,7.70,0.00,0.00,0.01,0,26,0.40,93.60,79.50,18.00,0
