time,rpm,input_voltage,motor_current,battery_current,battery_ampere,battery_voltage, Speed
,,,,,,,
16:05:50.492,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:50.753,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:51.005,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:51.260,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:51.518,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:51.768,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:52.020,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:52.272,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:52.529,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:52.787,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:53.039,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:53.294,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:53.549,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:53.798,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:54.049,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:54.307,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:54.558,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:54.812,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:55.063,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:55.316,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:55.570,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:55.821,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:56.085,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:56.338,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:56.594,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:56.849,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:57.105,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:57.352,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:57.607,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:57.866,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:58.119,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:58.370,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:58.626,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:58.881,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:59.135,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:59.389,0.0,88.4,0.0,0.0,0.6,90.5,
16:05:59.642,0.0,88.4,0.0,0.0,0.5,90.5,
16:05:59.897,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:00.154,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:00.416,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:00.667,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:00.923,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:01.179,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:01.442,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:01.696,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:01.947,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:02.205,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:02.453,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:02.707,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:02.958,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:03.217,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:03.484,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:03.738,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:03.986,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:04.285,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:04.502,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:04.759,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:05.033,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:05.276,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:05.532,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:05.780,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:06.039,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:06.296,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:06.560,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:06.845,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:07.086,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:07.340,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:07.592,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:07.848,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:08.099,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:08.353,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:08.607,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:08.858,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:09.117,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:09.377,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:09.635,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:09.893,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:10.138,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:10.396,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:10.643,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:10.895,0.0,88.4,0.0,0.0,0.6,90.5,
16:06:11.148,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:11.407,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:11.658,0.0,88.4,0.0,0.0,0.5,90.5,
16:06:11.908,1875.0,88.3,101.8,11.8,11.1,90.3,
16:06:12.164,1875.0,88.3,101.8,11.8,11.1,90.3,
16:06:12.421,4215.0,88.4,0.0,0.0,0.5,90.5,
16:06:12.673,4215.0,88.4,0.0,0.0,0.5,90.5,
16:06:12.930,48.0,88.4,0.0,0.0,0.5,90.5,
16:06:13.177,-108.0,88.3,81.6,4.5,2.4,90.5,
16:06:13.433,-108.0,88.3,81.6,4.5,2.4,90.5,
16:06:13.689,7044.0,88.0,120.7,22.8,22.6,90.1,
16:06:13.941,7561.0,88.0,121.8,24.0,22.7,90.1,
16:06:14.195,7561.0,88.0,121.8,24.0,22.7,90.1,1.068747
16:06:14.446,8017.0,87.9,123.5,22.8,24.3,90.0,1.068747
16:06:14.701,8463.0,87.9,128.9,26.2,24.8,90.1,1.068747
16:06:14.953,8463.0,87.9,128.9,26.2,24.8,90.1,1.068747
16:06:15.209,8816.0,87.9,125.1,27.1,25.5,90.0,
16:06:15.468,8816.0,87.9,125.1,27.1,25.5,90.0,
16:06:15.724,9169.0,87.8,119.5,26.4,26.5,89.9,
16:06:15.979,9524.0,87.8,127.8,30.7,28.9,89.9,
16:06:16.229,9524.0,87.8,127.8,30.7,28.9,89.9,4.509591
16:06:16.487,9897.0,87.8,127.9,32.1,30.3,89.9,4.509591
16:06:16.740,10120.0,87.7,125.3,29.8,27.9,89.9,4.509591
16:06:16.996,10120.0,87.7,125.3,29.8,27.9,89.9,4.509591
16:06:17.248,10255.0,87.7,120.3,30.3,29.7,89.9,4.509591
16:06:17.497,10408.0,87.7,115.0,29.0,28.2,89.9,4.509591
16:06:17.754,10408.0,87.7,115.0,29.0,28.2,89.9,4.509591
16:06:18.008,10586.0,87.8,111.9,29.1,28.8,89.9,6.004099
16:06:18.266,10586.0,87.8,111.9,29.1,28.8,89.9,6.004099
16:06:18.516,10893.0,87.7,116.5,29.7,30.9,89.8,6.004099
16:06:18.775,10950.0,87.7,119.9,32.6,30.4,89.9,6.004099
16:06:19.030,10950.0,87.7,119.9,32.6,30.4,89.9,7.0207120000000005
16:06:19.282,11152.0,87.7,113.8,26.9,31.8,89.9,7.0207120000000005
16:06:19.538,11150.0,87.6,116.3,27.9,32.1,89.8,7.0207120000000005
16:06:19.799,11150.0,87.6,116.3,27.9,32.1,89.8,7.0207120000000005
16:06:20.055,11113.0,87.7,120.5,28.5,31.1,89.8,7.663698
16:06:20.312,11241.0,87.7,114.8,32.5,30.6,89.8,7.663698
16:06:20.558,11241.0,87.7,114.8,32.5,30.6,89.8,7.663698
16:06:20.813,11401.0,87.6,126.0,34.1,33.0,89.8,7.663698
16:06:21.069,11401.0,87.6,126.0,34.1,33.0,89.8,8.011258
16:06:21.319,11374.0,87.6,115.5,27.9,32.6,89.7,8.011258
16:06:21.576,11503.0,87.7,117.8,28.8,33.2,89.8,8.011258
16:06:21.829,11503.0,87.7,117.8,28.8,33.2,89.8,8.011258
16:06:22.087,11524.0,87.6,116.0,31.2,31.7,89.8,8.297995
16:06:22.343,11482.0,87.6,116.3,29.5,32.5,89.7,8.297995
16:06:22.593,11482.0,87.6,116.3,29.5,32.5,89.7,8.297995
16:06:22.860,11394.0,87.6,114.5,28.9,32.0,89.8,8.297995
16:06:23.109,11265.0,87.6,122.9,30.7,33.2,89.8,8.515220000000001
16:06:23.360,11265.0,87.6,122.9,30.7,33.2,89.8,8.515220000000001
16:06:23.613,11008.0,87.7,115.0,26.4,30.0,89.8,8.515220000000001
16:06:23.867,11008.0,87.7,115.0,26.4,30.0,89.8,8.515220000000001
16:06:24.125,10745.0,87.7,117.1,28.8,30.6,89.7,8.306684
16:06:24.379,10706.0,87.7,116.6,27.8,31.0,89.8,8.306684
16:06:24.632,10706.0,87.7,116.6,27.8,31.0,89.8,8.306684
16:06:24.886,10677.0,87.6,117.5,30.8,31.2,89.8,8.306684
16:06:25.137,10544.0,87.6,118.6,30.0,32.2,89.7,7.64632
16:06:25.386,10544.0,87.6,118.6,30.0,32.2,89.7,7.64632
16:06:25.639,10473.0,87.7,115.2,28.1,31.1,89.8,7.64632
16:06:25.896,10433.0,87.7,125.0,31.8,30.7,89.8,7.64632
16:06:26.146,10433.0,87.7,125.0,31.8,30.7,89.8,7.003334000000001
16:06:26.402,10360.0,87.6,129.0,31.7,31.1,89.8,7.003334000000001
16:06:26.659,10360.0,87.6,129.0,31.7,31.1,89.8,7.003334000000001
16:06:26.917,10422.0,87.7,120.2,29.7,30.1,89.8,7.003334000000001
16:06:27.174,10332.0,87.6,125.7,31.7,30.4,89.8,6.612329
16:06:27.429,10332.0,87.6,125.7,31.7,30.4,89.8,6.612329
16:06:27.684,10327.0,87.6,116.5,27.5,29.9,89.8,6.612329
16:06:27.936,10285.0,87.6,117.8,26.5,31.4,89.8,6.612329
16:06:28.191,10285.0,87.6,117.8,26.5,31.4,89.8,6.221324
16:06:28.445,10258.0,87.6,118.1,31.0,29.9,89.7,6.221324
16:06:28.700,10321.0,87.6,117.7,27.5,29.0,89.7,6.221324
16:06:28.952,10321.0,87.6,117.7,27.5,29.0,89.7,6.221324
16:06:29.207,10387.0,87.6,116.9,29.0,30.6,89.8,5.986721
16:06:29.459,10387.0,87.6,116.9,29.0,30.6,89.8,5.986721
16:06:29.730,5786.0,88.1,60.0,7.4,8.8,90.4,5.986721
16:06:29.987,10286.0,87.6,121.2,27.0,30.5,89.8,5.986721
16:06:30.249,10286.0,87.6,121.2,27.0,30.5,89.8,6.186568
16:06:30.512,10734.0,87.6,114.8,29.6,30.4,89.8,6.186568
16:06:30.756,10787.0,87.6,119.2,27.4,31.7,89.7,6.186568
16:06:33.463,10792.0,87.6,109.6,27.4,30.4,89.7,7.350894000000001
16:06:33.699,11270.0,87.6,126.0,31.2,31.0,89.7,7.350894000000001
16:06:33.952,7203.0,88.3,0.0,0.0,0.0,90.4,7.350894000000001
16:06:34.210,7203.0,88.3,0.0,0.0,0.0,90.4,7.707142999999999
16:06:34.461,9727.0,87.6,125.9,32.5,31.5,89.7,7.707142999999999
16:06:34.721,10971.0,87.6,118.2,30.2,32.5,89.7,7.707142999999999
16:06:34.983,10971.0,87.6,118.2,30.2,32.5,89.7,7.707142999999999
16:06:35.228,11060.0,87.6,117.5,30.4,32.1,89.7,8.089459
16:06:35.492,11292.0,87.6,126.6,34.5,34.5,89.7,8.089459
16:06:35.742,11292.0,87.6,126.6,34.5,34.5,89.7,8.089459
16:06:35.994,11174.0,87.6,118.6,29.3,34.7,89.7,8.089459
16:06:36.244,11174.0,87.6,118.6,29.3,34.7,89.7,7.4117169999999994
16:06:36.495,11387.0,87.5,118.7,28.8,34.6,89.7,7.4117169999999994
16:06:36.746,11403.0,87.5,126.1,32.8,30.3,89.7,7.4117169999999994
16:06:36.998,11403.0,87.5,126.1,32.8,30.3,89.7,7.4117169999999994
16:06:37.265,11422.0,87.5,122.9,35.1,33.8,89.6,7.8896120000000005
16:06:37.514,11659.0,87.5,123.9,36.5,34.8,89.6,7.8896120000000005
16:06:37.771,11659.0,87.5,123.9,36.5,34.8,89.6,7.8896120000000005
16:06:38.023,11645.0,87.5,125.7,34.1,35.5,89.6,8.150282
16:06:38.281,11645.0,87.5,125.7,34.1,35.5,89.6,8.150282
16:06:38.536,11749.0,87.5,121.4,30.7,36.2,89.6,8.150282
16:06:38.791,11795.0,87.5,120.0,32.2,33.7,89.7,8.150282
16:06:39.043,11795.0,87.5,120.0,32.2,33.7,89.7,8.515220000000001
16:06:39.295,11580.0,87.5,110.9,29.5,32.5,89.7,8.515220000000001
16:06:39.548,11685.0,87.6,111.1,31.4,34.4,89.6,8.515220000000001
16:06:39.805,11685.0,87.6,111.1,31.4,34.4,89.6,8.515220000000001
16:06:40.054,10104.0,87.6,110.3,27.5,30.1,89.7,8.828024000000001
16:06:40.313,11499.0,87.6,123.3,30.8,32.9,89.6,8.828024000000001
16:06:40.564,11499.0,87.6,123.3,30.8,32.9,89.6,8.828024000000001
16:06:40.820,11610.0,87.5,116.0,29.2,34.2,89.6,8.828024000000001
16:06:41.074,11610.0,87.5,116.0,29.2,34.2,89.6,8.888847
16:06:41.333,10062.0,88.1,0.0,0.0,2.3,90.1,8.888847
16:06:41.592,11068.0,87.6,110.9,28.4,32.3,89.6,8.888847
16:06:41.843,11068.0,87.6,110.9,28.4,32.3,89.6,8.888847
16:06:42.100,11402.0,87.5,112.0,27.6,32.5,89.6,8.749823000000001
16:06:42.357,11422.0,87.6,117.0,33.4,32.0,89.6,8.749823000000001
16:06:42.611,11422.0,87.6,117.0,33.4,32.0,89.6,8.749823000000001
16:06:42.869,11472.0,87.9,0.0,0.4,2.7,89.7,8.749823000000001
16:06:43.121,11265.0,87.6,112.5,28.6,31.9,89.7,8.445708
16:06:43.379,11265.0,87.6,112.5,28.6,31.9,89.7,8.445708
16:06:43.634,11372.0,87.6,120.2,33.4,34.4,89.6,8.445708
16:06:43.895,11388.0,87.6,109.1,30.3,29.4,89.6,8.445708
16:06:44.147,11388.0,87.6,109.1,30.3,29.4,89.6,8.567354
16:06:44.410,10782.0,87.6,114.0,29.6,30.0,89.6,8.567354
16:06:44.659,10782.0,87.6,114.0,29.6,30.0,89.6,8.567354
16:06:44.914,11349.0,87.9,0.0,0.0,3.0,90.1,8.567354
16:06:45.163,10849.0,88.1,0.0,0.0,2.1,90.1,8.532598
16:06:45.419,10849.0,88.1,0.0,0.0,2.1,90.1,8.532598
16:06:45.672,11026.0,87.6,112.6,27.1,31.2,89.7,8.532598
16:06:45.929,11139.0,87.6,111.5,25.9,29.3,89.7,8.532598
16:06:46.183,11139.0,87.6,111.5,25.9,29.3,89.7,8.706377999999999
16:06:46.439,8823.0,87.9,63.3,10.8,11.5,90.3,8.706377999999999
16:06:46.700,9347.0,87.6,111.0,25.4,26.5,89.8,8.706377999999999
16:06:46.946,9347.0,87.6,111.0,25.4,26.5,89.8,8.706377999999999
16:06:47.213,7908.0,88.0,59.2,10.7,11.0,90.2,8.497842
16:06:47.463,7908.0,88.0,59.2,10.7,11.0,90.2,8.497842
16:06:47.715,8324.0,88.1,39.9,7.4,11.5,90.3,8.497842
16:06:47.971,6167.0,88.0,58.6,10.2,8.4,90.3,8.497842
16:06:48.224,6167.0,88.0,58.6,10.2,8.4,90.3,8.132904
16:06:48.482,10293.0,87.6,112.6,28.1,28.0,89.8,8.132904
16:06:48.738,9634.0,87.7,117.5,28.9,28.9,89.7,8.132904
16:06:48.991,9634.0,87.7,117.5,28.9,28.9,89.7,8.132904
16:06:49.241,10557.0,87.6,108.9,28.2,29.3,89.7,7.437784000000001
16:06:49.498,10668.0,87.6,109.7,26.0,30.1,89.7,7.437784000000001
16:06:49.752,10668.0,87.6,109.7,26.0,30.1,89.7,7.437784000000001
16:06:49.998,10769.0,87.6,108.8,27.4,28.2,89.7,7.437784000000001
16:06:50.252,10769.0,87.6,108.8,27.4,28.2,89.7,6.994645
16:06:50.506,10114.0,87.6,109.5,26.4,28.8,89.7,6.994645
16:06:50.758,9177.0,87.6,115.4,27.9,25.9,89.8,6.994645
16:06:51.012,9177.0,87.6,115.4,27.9,25.9,89.8,7.6289419999999994
16:06:51.264,10811.0,87.5,112.1,27.0,32.2,89.6,7.6289419999999994
16:06:51.522,10592.0,87.6,113.1,26.1,28.3,89.7,7.6289419999999994
16:06:51.779,10592.0,87.6,113.1,26.1,28.3,89.7,7.6289419999999994
16:06:52.037,10788.0,87.6,123.8,31.1,31.6,89.6,7.437784000000001
16:06:52.303,8604.0,88.0,41.1,6.0,12.1,90.3,7.437784000000001
16:06:52.548,8604.0,88.0,41.1,6.0,12.1,90.3,7.437784000000001
16:06:52.805,8826.0,87.7,98.4,23.3,25.9,89.8,7.437784000000001
16:06:53.059,8826.0,87.7,98.4,23.3,25.9,89.8,7.568119000000001
16:06:53.312,10314.0,87.6,119.0,28.3,28.0,89.7,7.568119000000001
16:06:53.572,8437.0,87.7,105.9,24.5,25.0,89.7,7.568119000000001
16:06:53.823,8437.0,87.7,105.9,24.5,25.0,89.7,7.568119000000001
16:06:54.075,10005.0,87.6,124.7,30.4,29.6,89.7,7.342205
16:06:54.328,9018.0,87.7,105.5,24.4,24.7,89.8,7.342205
16:06:54.586,9018.0,87.7,105.5,24.4,24.7,89.8,7.342205
16:06:54.837,9662.0,87.6,115.0,28.2,26.9,89.7,7.342205
16:06:55.093,9490.0,87.7,113.8,26.5,27.7,89.7,6.716597
16:06:55.341,9490.0,87.7,113.8,26.5,27.7,89.7,6.716597
16:06:55.592,8306.0,87.7,100.3,21.8,22.1,89.8,6.716597
16:06:55.847,8306.0,87.7,100.3,21.8,22.1,89.8,6.716597
16:06:56.105,9054.0,87.7,107.0,22.6,23.7,89.8,5.8563860000000005
16:06:56.354,8874.0,87.7,105.9,21.9,23.5,89.8,5.8563860000000005
16:06:56.609,8874.0,87.7,105.9,21.9,23.5,89.8,5.8563860000000005
16:06:56.867,5374.0,88.1,0.0,0.0,0.7,90.0,5.8563860000000005
16:06:57.119,2499.0,88.1,45.7,3.0,3.4,90.2,5.152577
16:06:57.377,2499.0,88.1,45.7,3.0,3.4,90.2,5.152577
16:06:57.633,8105.0,87.7,116.9,23.8,22.1,89.8,5.152577
16:06:57.895,6172.0,88.0,75.3,9.3,10.7,90.1,5.152577
16:06:58.144,6172.0,88.0,75.3,9.3,10.7,90.1,
16:06:58.397,8211.0,87.7,106.8,19.3,23.3,89.9,
16:06:58.654,8211.0,87.7,106.8,19.3,23.3,89.9,
16:06:58.913,8304.0,88.1,0.0,0.0,1.6,90.1,
16:06:59.165,6834.0,87.8,101.1,20.1,21.1,89.9,4.040385000000001
16:06:59.423,6834.0,87.8,101.1,20.1,21.1,89.9,4.040385000000001
16:06:59.670,6348.0,87.8,95.9,17.5,17.5,89.9,4.040385000000001
16:06:59.921,7308.0,87.8,105.3,21.4,21.4,89.8,4.040385000000001
16:07:00.177,7308.0,87.8,105.3,21.4,21.4,89.8,
16:07:00.439,5993.0,87.8,95.7,16.2,17.2,89.9,
16:07:00.697,6203.0,88.0,69.5,9.8,10.4,90.2,
16:07:00.947,6203.0,88.0,69.5,9.8,10.4,90.2,
16:07:01.199,6631.0,87.8,102.2,18.9,19.0,89.9,3.449533
16:07:01.453,6631.0,87.8,102.2,18.9,19.0,89.9,3.449533
16:07:01.707,8250.0,88.1,0.0,0.0,1.0,90.2,3.449533
16:07:01.966,8346.0,87.7,103.5,19.8,23.5,89.8,3.449533
16:07:02.215,8346.0,87.7,103.5,19.8,23.5,89.8,3.979562
16:07:02.475,8256.0,87.7,101.3,19.6,21.9,89.8,3.979562
16:07:02.728,8915.0,88.0,0.0,0.0,2.0,89.8,3.979562
16:07:02.982,8915.0,88.0,0.0,0.0,2.0,89.8,3.979562
16:07:03.236,8922.0,87.7,106.1,23.2,24.2,89.8,5.0656870000000005
16:07:03.495,9354.0,88.0,0.0,0.0,1.6,90.2,5.0656870000000005
16:07:03.747,9354.0,88.0,0.0,0.0,1.6,90.2,5.0656870000000005
16:07:04.000,9176.0,87.7,105.5,22.7,25.3,89.8,5.508826
16:07:04.254,9176.0,87.7,105.5,22.7,25.3,89.8,5.508826
16:07:04.507,9812.0,87.7,106.3,25.5,25.8,89.8,5.508826
16:07:04.763,9955.0,88.0,0.0,0.0,0.7,90.2,5.508826
16:07:05.013,9955.0,88.0,0.0,0.0,0.7,90.2,6.3082139999999995
16:07:05.264,9901.0,87.6,110.2,26.0,26.6,89.7,6.3082139999999995
16:07:05.520,10324.0,87.6,112.4,27.3,27.3,89.7,6.3082139999999995
16:07:05.773,10324.0,87.6,112.4,27.3,27.3,89.7,6.3082139999999995
16:07:06.030,10640.0,87.6,115.5,29.1,27.4,89.7,6.786109
16:07:06.284,10640.0,87.6,115.5,29.1,27.4,89.7,6.786109
16:07:06.537,9031.0,87.6,111.4,26.4,27.4,89.8,6.786109
16:07:06.792,8785.0,87.7,104.7,22.3,24.7,89.8,6.786109
16:07:07.049,8785.0,87.7,104.7,22.3,24.7,89.8,7.185803
16:07:07.306,10863.0,87.4,150.1,39.2,37.8,89.5,7.185803
16:07:07.559,12343.0,86.9,229.7,71.2,67.7,89.2,7.185803
16:07:07.814,12343.0,86.9,229.7,71.2,67.7,89.2,7.185803
16:07:08.070,14439.0,86.0,310.7,111.1,112.8,88.3,7.420405999999999
16:07:08.321,16419.0,85.2,400.2,154.1,155.5,87.4,7.420405999999999
16:07:08.574,16419.0,85.2,400.2,154.1,155.5,87.4,7.420405999999999
16:07:08.827,17533.0,84.9,396.2,157.5,162.3,87.0,7.420405999999999
16:07:09.087,17533.0,84.9,396.2,157.5,162.3,87.0,10.053173000000001
16:07:09.336,16179.0,86.9,152.0,50.8,53.8,88.9,10.053173000000001
16:07:09.597,14876.0,87.1,133.3,43.2,45.5,89.2,10.053173000000001
16:07:09.853,14876.0,87.1,133.3,43.2,45.5,89.2,10.053173000000001
16:07:10.102,14367.0,87.2,118.7,37.8,39.4,89.3,12.746763
16:07:10.357,14113.0,87.2,127.6,43.7,36.9,89.3,12.746763
16:07:10.610,14113.0,87.2,127.6,43.7,36.9,89.3,12.746763
16:07:10.863,13716.0,87.3,126.6,40.7,36.5,89.4,12.746763
16:07:11.124,13269.0,87.3,114.0,33.8,34.4,89.5,12.069021000000001
16:07:11.376,13269.0,87.3,114.0,33.8,34.4,89.5,12.069021000000001
16:07:11.627,13044.0,87.3,126.9,34.0,34.5,89.4,12.069021000000001
16:07:11.879,13044.0,87.3,126.9,34.0,34.5,89.4,12.069021000000001
16:07:12.135,12747.0,87.4,103.3,30.2,30.7,89.5,11.191432
16:07:12.387,12498.0,87.4,102.7,26.2,32.3,89.5,11.191432
16:07:12.638,12498.0,87.4,102.7,26.2,32.3,89.5,11.191432
16:07:12.890,12276.0,87.4,100.7,30.0,32.2,89.4,11.191432
16:07:13.147,12161.0,87.4,111.9,31.1,31.1,89.4,10.609269000000001
16:07:13.399,12161.0,87.4,111.9,31.1,31.1,89.4,10.609269000000001
16:07:13.656,12088.0,87.4,104.8,29.2,34.7,89.5,10.609269000000001
16:07:13.909,11956.0,87.4,108.0,26.8,34.1,89.5,10.609269000000001
16:07:14.166,11956.0,87.4,108.0,26.8,34.1,89.5,9.90546
16:07:14.422,11920.0,87.4,104.7,29.5,31.6,89.4,9.90546
16:07:14.673,11920.0,87.4,104.7,29.5,31.6,89.4,9.90546
16:07:14.929,11863.0,87.4,104.6,27.6,29.7,89.5,9.90546
16:07:15.182,11912.0,87.4,103.7,29.0,31.4,89.4,9.722991
16:07:15.433,11912.0,87.4,103.7,29.0,31.4,89.4,9.722991
16:07:15.684,11929.0,87.4,113.1,29.9,34.3,89.5,9.722991
16:07:15.940,11957.0,87.4,106.9,28.9,26.1,89.5,9.722991
16:07:16.198,11957.0,87.4,106.9,28.9,26.1,89.5,9.566589
16:07:16.452,11720.0,87.4,113.9,29.6,33.2,89.6,9.566589
16:07:16.709,11749.0,87.4,105.3,29.7,29.3,89.5,9.566589
16:07:16.968,11749.0,87.4,105.3,29.7,29.3,89.5,9.566589
16:07:17.234,11728.0,87.4,116.7,29.8,29.7,89.5,9.653478999999999
16:07:17.483,11728.0,87.4,116.7,29.8,29.7,89.5,9.653478999999999
16:07:17.739,11824.0,87.4,116.4,33.3,33.7,89.5,9.653478999999999
16:07:17.994,11784.0,87.4,101.8,27.6,29.1,89.5,9.653478999999999
16:07:18.246,11784.0,87.4,101.8,27.6,29.1,89.5,9.314608
16:07:18.501,11657.0,87.4,110.5,27.9,29.8,89.5,9.314608
16:07:18.752,11648.0,87.4,109.4,29.4,31.1,89.5,9.314608
16:07:19.010,11648.0,87.4,109.4,29.4,31.1,89.5,9.271163
16:07:19.265,11606.0,87.4,110.6,30.1,29.3,89.5,9.271163
16:07:19.520,11573.0,87.4,110.1,28.7,30.9,89.5,9.271163
16:07:19.786,11573.0,87.4,110.1,28.7,30.9,89.5,9.271163
16:07:20.034,11611.0,87.4,108.9,32.1,30.2,89.5,9.097383
16:07:20.287,11611.0,87.4,108.9,32.1,30.2,89.5,9.097383
16:07:20.542,11520.0,87.4,110.9,28.5,30.4,89.5,9.097383
16:07:20.796,11563.0,87.4,104.3,28.3,33.4,89.5,9.097383
16:07:21.050,11563.0,87.4,104.3,28.3,33.4,89.5,9.03656
16:07:21.302,11648.0,87.4,107.5,27.9,30.8,89.6,9.03656
16:07:21.558,11652.0,87.4,106.7,25.7,32.7,89.5,9.03656
16:07:21.810,11652.0,87.4,106.7,25.7,32.7,89.5,9.03656
16:07:22.064,11592.0,87.5,100.3,27.2,30.5,89.5,9.080005
16:07:22.315,11633.0,87.4,107.3,30.4,33.5,89.5,9.080005
16:07:22.571,11633.0,87.4,107.3,30.4,33.5,89.5,9.080005
16:07:22.823,11618.0,87.4,105.8,27.3,31.2,89.5,9.080005
16:07:23.073,11618.0,87.4,105.8,27.3,31.2,89.5,9.149517
16:07:23.329,11583.0,87.4,116.8,31.9,32.6,89.5,9.149517
16:07:23.588,11676.0,87.4,109.4,27.6,32.6,89.5,9.149517
16:07:23.840,11676.0,87.4,109.4,27.6,32.6,89.5,9.149517
16:07:24.097,11612.0,87.4,112.6,30.3,32.5,89.5,9.132139
16:07:24.352,11591.0,87.4,110.3,28.5,31.0,89.5,9.132139
16:07:24.609,11591.0,87.4,110.3,28.5,31.0,89.5,9.132139
16:07:24.863,11627.0,87.4,107.5,26.2,32.5,89.5,9.132139
16:07:25.116,11631.0,87.4,107.1,28.1,30.8,89.5,9.271163
16:07:25.376,11631.0,87.4,107.1,28.1,30.8,89.5,9.271163
16:07:25.629,11730.0,87.4,111.7,27.2,35.3,89.5,9.271163
16:07:25.909,11669.0,87.4,105.0,27.1,29.7,89.5,9.271163
16:07:26.166,11669.0,87.4,105.0,27.1,29.7,89.5,9.297229999999999
16:07:26.421,11730.0,87.4,115.5,29.9,30.0,89.5,9.297229999999999
16:07:26.672,11730.0,87.4,115.5,29.9,30.0,89.5,9.297229999999999
16:07:26.931,11804.0,87.4,108.5,27.7,33.9,89.5,9.297229999999999
16:07:27.187,11722.0,87.4,106.3,27.8,29.9,89.5,9.175584
16:07:27.445,11722.0,87.4,106.3,27.8,29.9,89.5,9.175584
