current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
15:41:26.721,43.739.678,743.491,3.0,4.9,4.9, ,5053837, , , , , , , , ,nan,53,4.1,85.7,71.5,30,
13:42:34.881,43.741.479,7.439.075,8.7,10.3,10.3,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
13:10:46.143,43.738.328,7.433.873,8.7,5.8,5.8,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
13:44:18.090,437.404,7.435.036,8.8,10.6,10.6,start,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,
12:33:40.094,43.738.346,743.128,9.1,0.3,0.3,start,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,
15:52:36.359,43.738.523,7.434.735,2.8,5.4,5.4, ,5722746, , , , , , , , ,nan,52,6.7,85.5,71.0,30,
15:48:26.517,43.737.481,7.431.773,3.0,5.2,5.2, ,5473164, , , , , , , , ,nan,51,6.3,85.6,71.5,30,
15:25:10.499,43.737.261,7.430.303,2.4,4.1,4.1, ,4078781, , , , , , , , ,nan,50,4.9,86.0,72.5,31,
12:37:54.131,43.741.833,7.439.361,8.5,0.9,0.9,start,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,
15:15:17.441,43.740.426,7.438.328,2.7,3.5,3.5, ,3486468, , , , , , , , ,nan,49,5.2,86.1,73.5,30,
15:22:53.576,43.738.451,7.432.333,4.4,4.0,4.0, ,3942046, , , , , , , , ,nan,50,4.1,86.0,73.0,31,
12:18:03.149,43.737.926,743.065,9.1,2.4,2.2, ,1351660, , , , , , , , ,nan,49,29.0,97.3,94.5,33,
15:10:18.716,43.738.338,7.435.256,1.1,3.3,3.3, ,3188096, , , , , , , , ,nan,49,4.2,86.2,73.5,31,
12:24:31.446,43.741.211,743.733,9.8,3.3,3.2, ,1739478, , , , , , , , ,nan,48,29.6,97.1,93.5,32,
14:55:47.185,43.739.298,7.436.953,3.6,2.4,2.4, ,2317670, , , , , , , , ,nan,49,6.0,86.5,75.0,31,
13:02:43.842,43.737.481,743.131,8.4,4.6,4.6,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
15:23:54.429,43.737.981,7.431.146,3.5,4.1,4.1, ,4002813, , , , , , , , ,nan,51,5.2,86.0,72.5,31,
12:52:28.308,4.374.179,7.438.146,9.5,3.0,3.0,start,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,
13:25:48.662,437.388,7.435.795,7.6,8.0,8.0,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
12:39:07.049,43.740.765,7.436.015,8.8,1.1,1.1,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
13:53:11.098,43.738.706,743.196,9.8,11.8,11.8,start,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,
14:37:08.770,43.739.148,7.436.198,3.3,1.3,1.3, ,1200808, , , , , , , , ,nan,45,5.2,86.8,76.0,30,
12:32:43.509,43.739.665,7.433.931,9.0,0.1,0.1,start,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,
13:54:11.351,43.737.078,7.430.485,8.2,12.0,12.0,start,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,
16:01:17.381,43.740.403,7.436.384,4.3,5.9,5.9, ,6243306, , , , , , , , ,nan,53,7.3,85.3,70.5,30,
12:02:36.445,43.737.638,7.429.943,0.4,0.3,0.2, ,425909,0.00,97.40,26.55,28.70,25.60,0.00,0.00,0.01,0.0,51,0.5,99.7,94.5,35,
15:47:47.358,43.737.373,7.430.925,3.1,5.2,5.2, ,5434044, , , , , , , , ,nan,49,5.0,85.6,71.5,30,
12:38:01.802,43.742.103,7.439.266,8.0,0.9,0.9,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
13:36:20.788,43.740.836,743.599,8.9,9.4,9.4,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
14:58:35.344,43.741.366,7.438.961,4.2,2.5,2.5, ,2485618, , , , , , , , ,nan,48,6.8,86.4,74.5,31,
12:20:23.134,4.373.981,7.435.716,8.1,2.7,2.6, ,1491500, , , , , , , , ,nan,48,29.1,97.2,94.5,33,
13:11:25.818,43.738.933,7.435.808,7.9,5.9,5.9,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
13:07:51.473,43.739.828,743.422,9.0,5.3,5.3,start,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,
14:17:46.926,43.737.953,74.325,5.9,0.1,0.1, ,40968, , , , , , , , ,nan,44,5.4,86.9,78.0,30,
13:10:04.255,43.737.643,7.431.806,7.4,5.7,5.7,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
14:13:17.210,43.740.101,7.434.826,11.1,14.8,14.8,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
13:12:16.743,43.739.906,7.438.068,7.6,6.0,6.0,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
15:19:50.328,43.740.316,7.436.028,3.0,3.8,3.8, ,3759044, , , , , , , , ,nan,51,4.2,86.1,73.0,30,
12:12:28.205,43.738.481,7.433.901,7.3,1.6,1.4, ,1017112, , , , , , , , ,nan,50,27.7,97.7,94.5,33,
13:36:59.015,43.739.891,7.434.135,9.1,9.5,9.5,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
15:49:00.164,4.373.765,7.432.373,2.3,5.3,5.3, ,5506770, , , , , , , , ,nan,51,7.4,85.5,71.0,30,
15:10:43.620,43.738.395,743.565,2.3,3.3,3.3, ,3212972, , , , , , , , ,nan,50,3.8,86.2,73.5,31,
15:37:35.320,43.741.513,7.438.373,4.8,4.7,4.7, ,4822703, , , , , , , , ,nan,52,5.0,85.7,72.0,31,
13:13:53.155,43.741.373,7.437.446,8.8,6.2,6.2,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
15:39:40.553,43.740.451,7.436.079,1.3,4.8,4.8, ,4947860,0.00,83.70,495.98,26.60,90.90,0.00,0.00,0.01,0.0,54,0.2,85.8,71.5,31,
14:28:12.363,43.738.286,7.431.466,0.5,0.9,0.9, ,665336, , , , , , , , ,nan,46,0.4,86.9,76.5,30,
16:02:16.402,43.739.625,7.435.003,4.3,6.0,6.0, ,6302278, , , , , , , , ,nan,53,5.9,85.3,70.0,30,
16:02:52.047,4.373.924,743.416,4.3,6.0,6.0, ,6337893, , , , , , , , ,nan,53,7.0,85.3,70.0,30,
12:44:23.630,4.374.076,7.438.618,8.8,1.8,1.8,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
12:55:29.818,43.737.396,7.430.606,7.9,3.5,3.5,start,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,
14:18:43.090,43.738.329,7.433.515,4.4,0.1,0.1, ,97032, , , , , , , , ,nan,44,7.7,87.0,78.0,30,
14:57:06.793,43.740.048,7.438.105,3.7,2.5,2.5, ,2397177, , , , , , , , ,nan,48,6.2,86.4,74.5,31,
14:12:09.748,43.741.906,7.439.368,10.4,14.6,14.6,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
13:15:32.318,43.739.003,743.265,9.5,6.5,6.5,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
11:56:17.047,43.737.168,7.428.121,2.4,0.0,0.0, ,46683, , , , , , , , ,nan,47,10.7,99.8,94.5,35,
15:14:31.048,43.739.866,7.438,3.2,3.5,3.5, ,3440124, , , , , , , , ,nan,50,4.5,86.1,73.5,31,
14:48:20.365,43.737.726,7.430.533,3.8,2.0,2.0, ,1871463, , , , , , , , ,nan,47,5.8,86.6,75.5,31,
14:33:17.378,43.738.066,7.432.968,2.2,1.1,1.1, ,969811, , , , , , , , ,nan,44,3.8,86.8,76.5,30,
13:32:52.089,43.738.506,7.434.816,7.7,9.0,9.0,start,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,
11:56:10.521,43.737.209,7.428.196,1.3,0.0,0.0, ,40160, , , , , , , , ,nan,47,0.4,100.0,94.5,35,
13:22:12.524,43.739.515,7.433.973,8.5,7.4,7.4,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
15:20:28.097,43.739.886,7.435.238,4.0,3.8,3.8, ,3796765, , , , , , , , ,nan,51,3.8,86.1,73.0,31,
15:41:27.358,43.739.678,743.491,3.5,4.9,4.9, ,5054473, , , , , , , , ,nan,51,2.7,85.8,71.5,30,
15:41:51.560,43.739.481,7.434.691,1.4,4.9,4.9, ,5078705,0.00,83.70,499.71,26.40,89.50,0.00,0.00,0.01,0.0,53,0.1,85.8,71.5,30,
14:47:00.949,43.738.475,7.432.156,3.7,1.9,1.9, ,1792150, , , , , , , , ,nan,48,5.1,86.6,75.5,31,
12:51:16.833,43.740.231,7.438.393,7.9,2.9,2.9,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
14:22:16.831,4.374.069,7.438.395,4.3,0.4,0.4, ,310444, , , , , , , , ,nan,44,11.6,86.8,77.5,30,
15:06:07.422, , ,-1.0,3.1,3.1, ,2937127, , , , , , , , ,nan,48,5.9,86.2,74.0,31,
15:50:31.744,43.738.088,743.339,0.2,5.3,5.3, ,5598294,0.00,83.60,535.68,25.90,89.60,0.00,0.00,0.01,0.0,51,0.2,85.7,71.0,30,
14:06:53.850,43.740.813,7.436.241,9.1,13.7,13.7,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
13:39:34.763,43.737.636,743.204,7.4,9.9,9.9,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
13:51:09.542,437.417,7.437.898,9.7,11.5,11.5,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
12:12:03.321,4.373.805,7.432.686,8.4,1.5,1.4, ,992257, , , , , , , , ,nan,50,29.6,97.7,94.5,33,
13:13:48.084,43.741.478,7.437.703,8.9,6.2,6.2,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
13:39:26.309,4.373.751,7.431.696,7.3,9.9,9.9,start,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,
14:28:44.191,43.737.998,743.097,3.2,0.9,0.9, ,697111, , , , , , , , ,nan,44,3.8,86.8,76.5,30,
12:28:13.961,43.738.256,7.433.423,8.5,3.9,3.7, ,1961665, , , , , , , , ,nan,47,29.8,97.0,92.0,32,
